beta1;beta2;t_inflect;alpha;gamma;delta;epsilon;psi;kappa1;kappa2;kappa3;omega;Ze;Zes;Zea;Zis;Zia;Zrp;v;phi;mu;N_0;E_init;t_init;loglik;loglik.se;rep;seed;start_beta1;start_beta2;start_tinflect;start_tinit;start_Einit
0.1;0.333338602;18340;0.294117647;0.434782609;0.142857143;0.63;0.7;0.35;1;1;0.04;0.1;0.7;0.7;0.8;0.8;0.3;0.99;0.6;1;226;1;18326.7009;-350.1819521;0.318512394;7;6407;0.1;0.907266998;18340;2020-03-09;1
0.1;0.241643352;18340;0.294117647;0.434782609;0.142857143;0.63;0.7;0.35;1;1;0.04;0.1;0.7;0.7;0.8;0.8;0.3;0.99;0.6;1;226;1;18327.83876;-357.2144045;1.577063713;8;6408;0.1;0.914746508;18340;2020-03-09;1
0.1;0.235064896;18340;0.294117647;0.434782609;0.142857143;0.63;0.7;0.35;1;1;0.04;0.1;0.7;0.7;0.8;0.8;0.3;0.99;0.6;1;226;1;18326.24631;-352.1119098;2.170936442;9;6409;0.1;0.150317016;18340;2020-03-09;1
0.1;0.310190959;18340;0.294117647;0.434782609;0.142857143;0.63;0.7;0.35;1;1;0.04;0.1;0.7;0.7;0.8;0.8;0.3;0.99;0.6;1;226;1;18326.92807;-351.6488738;0.890694358;10;6410;0.1;0.530760336;18340;2020-03-09;1
0.1;0.361380511;18340;0.294117647;0.434782609;0.142857143;0.63;0.7;0.35;1;1;0.04;0.1;0.7;0.7;0.8;0.8;0.3;0.99;0.6;1;226;1;18324.91306;-344.5431216;2.731026787;1;8101;0.1;0.507478203;18340;2020-03-12;1
0.1;0.264547286;18340;0.294117647;0.434782609;0.142857143;0.63;0.7;0.35;1;1;0.04;0.1;0.7;0.7;0.8;0.8;0.3;0.99;0.6;1;226;1;18325.61902;-354.6196079;0.580972335;2;8102;0.1;0.877521389;18340;2020-03-12;1
0.1;0.228458838;18340;0.294117647;0.434782609;0.142857143;0.63;0.7;0.35;1;1;0.04;0.1;0.7;0.7;0.8;0.8;0.3;0.99;0.6;1;226;1;18322.7987;-357.0905026;1.110980948;3;8103;0.1;0.098782819;18340;2020-03-12;1
0.1;0.200858587;18340;0.294117647;0.434782609;0.142857143;0.63;0.7;0.35;1;1;0.04;0.1;0.7;0.7;0.8;0.8;0.3;0.99;0.6;1;226;1;18325.95852;-355.4648693;3.754251366;4;8104;0.1;0.683582017;18340;2020-03-12;1
0.1;0.314310376;18340;0.294117647;0.434782609;0.142857143;0.63;0.7;0.35;1;1;0.04;0.1;0.7;0.7;0.8;0.8;0.3;0.99;0.6;1;226;1;18328.28679;-351.1769059;0.440965584;5;8105;0.1;0.708727096;18340;2020-03-12;1
0.1;0.323600168;18340;0.294117647;0.434782609;0.142857143;0.63;0.7;0.35;1;1;0.04;0.1;0.7;0.7;0.8;0.8;0.3;0.99;0.6;1;226;1;18326.59564;-347.3509113;1.828938287;6;8106;0.1;0.764436029;18340;2020-03-12;1
0.1;0.244379314;18340;0.294117647;0.434782609;0.142857143;0.63;0.7;0.35;1;1;0.04;0.1;0.7;0.7;0.8;0.8;0.3;0.99;0.6;1;226;1;18321.71346;-352.4672069;0.855499523;7;8107;0.1;0.061564578;18340;2020-03-12;1
0.1;0.257620835;18340;0.294117647;0.434782609;0.142857143;0.63;0.7;0.35;1;1;0.04;0.1;0.7;0.7;0.8;0.8;0.3;0.99;0.6;1;226;1;18326.70093;-353.289769;2.3120743520000002;8;8108;0.1;0.439612167;18340;2020-03-12;1
0.1;0.182400854;18340;0.294117647;0.434782609;0.142857143;0.63;0.7;0.35;1;1;0.04;0.1;0.7;0.7;0.8;0.8;0.3;0.99;0.6;1;226;1;18327.32111;-360.0144678;2.034762122;9;8109;0.1;0.530760336;18340;2020-03-12;1
0.1;0.35668653;18340;0.294117647;0.434782609;0.142857143;0.63;0.7;0.35;1;1;0.04;0.1;0.7;0.7;0.8;0.8;0.3;0.99;0.6;1;226;1;18324.07259;-348.8376936;0.706662747;10;8110;0.1;0.307766111;18340;2020-03-12;1
0.2;0.289896556;18340;0.294117647;0.434782609;0.142857143;0.63;0.7;0.35;1;1;0.04;0.1;0.7;0.7;0.8;0.8;0.3;0.99;0.6;1;226;1;18306.77903;-337.9446733;0.511371543;1;201;0.2;0.168041526;18340;2020-02-17;1
0.2;0.262566042;18340;0.294117647;0.434782609;0.142857143;0.63;0.7;0.35;1;1;0.04;0.1;0.7;0.7;0.8;0.8;0.3;0.99;0.6;1;226;1;18314.50949;-339.9338907;1.095814538;2;202;0.2;0.606268298;18340;2020-02-17;1
0.2;0.237173083;18340;0.294117647;0.434782609;0.142857143;0.63;0.7;0.35;1;1;0.04;0.1;0.7;0.7;0.8;0.8;0.3;0.99;0.6;1;226;1;18314.13857;-337.8495883;4.182207726;3;203;0.2;0.221601397;18340;2020-02-17;1
0.2;0.418802884;18340;0.294117647;0.434782609;0.142857143;0.63;0.7;0.35;1;1;0.04;0.1;0.7;0.7;0.8;0.8;0.3;0.99;0.6;1;226;1;18299.12444;-336.1472538;1.823219882;4;204;0.2;0.069360916;18340;2020-02-17;1
0.2;0.270279122;18340;0.294117647;0.434782609;0.142857143;0.63;0.7;0.35;1;1;0.04;0.1;0.7;0.7;0.8;0.8;0.3;0.99;0.6;1;226;1;18308.5778;-340.1332213;0.328754582;5;205;0.2;0.602114044;18340;2020-02-17;1
0.2;0.391539859;18340;0.294117647;0.434782609;0.142857143;0.63;0.7;0.35;1;1;0.04;0.1;0.7;0.7;0.8;0.8;0.3;0.99;0.6;1;226;1;18305.05595;-337.9061103;0.208536927;6;206;0.2;0.822896315;18340;2020-02-17;1
